date	lon	lat	lowLon	higLon	lowLat	higLat
5/23/2004	203.72	19.576	203.72	203.72	19.576	19.576
5/24/2004	203.35	15.994	200.8705646	205.8294354	15.31958173	16.66841827
5/26/2004	203.415	15.299	199.7113261	207.1186739	14.20585774	16.39214226
5/30/2004	204.197	15.803	200.0205422	208.3734578	13.16512206	18.44087794
5/31/2004	204.449	16.03	200.399605	208.498395	14.57407418	17.48592582
6/1/2004	204.653	16.201	200.650151	208.655849	14.83024838	17.57175162
6/2/2004	205.115	15.562	201.1326389	209.0973611	14.34681277	16.77718723
6/3/2004	206.119	15.353	202.1748905	210.0631095	14.09508108	16.61091892
6/4/2004	206.343	15.264	202.4078761	210.2781239	12.59514257	17.93285743
6/5/2004	206.051	15.323	202.1360543	209.9659457	12.01446558	18.63153442
6/6/2004	205.809	15.367	201.9371012	209.6808988	11.73828122	18.99571878
6/7/2004	205.603	15.372	201.8071075	209.3988925	11.63574519	19.10825481
6/8/2004	205.407	15.367	201.7375041	209.0764959	11.69124157	19.04275843
6/9/2004	205.238	15.346	201.7790406	208.6969594	11.88576879	18.80623121
6/10/2004	205.043	15.283	201.9457109	208.1402891	12.21947262	18.34652738
6/11/2004	204.884	15.166	202.4630085	207.3049915	12.80489856	17.52710144
6/12/2004	204.72	14.99	204.72	204.72	14.99	14.99
