date	lon	lat	lowLon	higLon	lowLat	higLat
6/30/2003	204	19.5	204	204	19.5	19.5
7/1/2003	203.062	19.997	202.8461575	203.2778425	18.74228091	21.25171909
7/2/2003	203.523	20.112	203.3080302	203.7379698	18.63432615	21.58967385
7/3/2003	202.862	20.235	202.6467513	203.0772487	18.67670606	21.79329394
7/4/2003	203.633	20.148	203.41844	203.84756	18.52325387	21.77274613
7/5/2003	204.179	20.027	203.9645239	204.3934761	18.28442719	21.76957281
7/6/2003	204.474	19.978	204.2594307	204.6885693	18.22965221	21.72634779
7/7/2003	204.408	20.048	204.1929837	204.6230163	18.40446722	21.69153278
7/8/2003	204.928	20.196	204.7126398	205.1433602	18.59320245	21.79879755
7/9/2003	204.486	20.387	204.2703985	204.7016015	18.80656968	21.96743032
7/10/2003	204.265	20.442	204.0500861	204.4799139	18.87391837	22.01008163
7/11/2003	203.57	20.44	203.3553095	203.7846905	18.8784623	22.0015377
7/12/2003	203.353	20.263	203.139028	203.566972	18.70334619	21.82265381
7/13/2003	203.495	20.034	203.2810935	203.7089065	18.46817753	21.59982247
7/14/2003	203.036	19.915	202.8218505	203.2501495	18.33845948	21.49154052
7/15/2003	202.339	19.883	202.1244773	202.5535227	18.29601544	21.46998456
7/16/2003	202.719	19.786	202.5045985	202.9334015	18.18700031	21.38499969
7/17/2003	202.765	19.859	202.5500302	202.9799698	18.24137211	21.47662789
7/18/2003	203.628	19.654	203.4137105	203.8422895	18.03216154	21.27583846
7/19/2003	203.31	19.67	203.0953095	203.5246905	18.0414792	21.2985208
7/20/2003	203.688	19.61	203.4735052	203.9024948	17.97695377	21.24304623
7/21/2003	203.704	19.565	203.4895332	203.9184668	17.9259881	21.2040119
7/22/2003	203.241	19.616	203.0261326	203.4558674	17.96831071	21.26368929
7/23/2003	203.56	19.585	203.3454213	203.7745787	17.92614497	21.24385503
7/24/2003	203.015	19.666	202.7999651	203.2300349	17.98488132	21.34711868
7/25/2003	203.25	19.605	203.0355332	203.4644668	17.91414223	21.29585777
7/26/2003	202.785	19.652	202.5701512	202.9998488	17.95023621	21.35376379
7/27/2003	203.387	19.652	203.1721978	203.6018022	17.93923615	21.36476385
7/28/2003	203.394	19.793	203.1786677	203.6093323	18.06667442	21.51932558
7/29/2003	203.266	19.943	203.0505934	203.4814066	18.2012882	21.6847118
7/30/2003	202.901	20.174	202.685037	203.116963	18.40065288	21.94734712
7/31/2003	203.264	20.305	203.0486491	203.4793509	18.46518479	22.14481521
8/1/2003	203.746	20.351	203.5297501	203.9622499	18.37709017	22.32490983
8/5/2003	203.944	19.729	203.7288442	204.1591558	17.45180875	22.00619125
8/6/2003	204.654	19.513	204.4395799	204.8684201	17.33740813	21.68859187
8/7/2003	205.008	19.481	204.7933654	205.2226346	17.43200024	21.52999976
8/8/2003	204.878	19.378	204.6639907	205.0920093	17.35364825	21.40235175
8/9/2003	204.951	19.107	204.7373086	205.1646914	17.00585745	21.20814255
8/10/2003	204.93	18.855	204.7156545	205.1443455	16.73584923	20.97415077
8/12/2003	205.901	17.707	205.6838641	206.1181359	15.42778961	19.98621039
8/13/2003	204.03	17.454	203.8178774	204.2421226	15.18657856	19.72142144
8/14/2003	201.874	17.311	201.661303	202.086697	15.09361415	19.52838585
8/15/2003	205.071	16.808	204.8522033	205.2897967	14.68941557	18.92658443
8/16/2003	205.904	16.371	205.6896638	206.1183362	14.31022345	18.43177655
8/17/2003	206.69	15.86	206.4758038	206.9041962	13.82884269	17.89115731
8/18/2003	207.522	15.271	207.3077665	207.7362335	13.25090099	17.29109901
8/19/2003	207.311	14.722	207.0979179	207.5240821	12.70536915	16.73863085
8/20/2003	208.377	14.099	208.1624866	208.5915134	12.07880199	16.11919801
8/21/2003	207.444	13.537	207.2313406	207.6566594	11.51927851	15.55472149
8/22/2003	208.472	12.821	208.2572164	208.6867836	10.77884428	14.86315572
8/23/2003	208.93	12.024	208.7156731	209.1443269	9.945635258	14.10236474
8/24/2003	209.233	11.205	209.0185985	209.4474015	9.066121789	13.34387821
8/25/2003	209.096	10.372	208.8816825	209.3103175	8.14983889	12.59416111
8/26/2003	210.68	9.6889	210.4640926	210.8959074	7.351978949	12.02582105
8/27/2003	210.149	9.2807	209.9353367	210.3626633	6.811692102	11.7497079
8/28/2003	212.147	8.9982	211.9318349	212.3621651	6.38393146	11.61246854
8/29/2003	211.915	8.9213	211.7009439	212.1290561	6.170809135	11.67179087
8/30/2003	212.333	8.7375	212.1188225	212.5471775	5.879528692	11.59547131
8/31/2003	213.7	8.4593	213.4849372	213.9150628	5.514881551	11.40371845
9/1/2003	213.526	8.3293	213.3120748	213.7399252	5.285289488	11.37331051
9/2/2003	214.799	8.2116	214.5844493	215.0135507	5.06733538	11.35586462
9/3/2003	214.877	8.1457	214.6629159	215.0910841	4.899040178	11.39235982
9/4/2003	216.153	8.0942	215.9384959	216.3675041	4.744692574	11.44370743
9/5/2003	216.794	8.0738	216.5796918	217.0083082	4.621670223	11.52592978
9/6/2003	217.878	8.0994	217.6634773	218.0925227	4.546091682	11.65270832
9/7/2003	217.607	8.2448	217.3917792	217.8222208	4.593115457	11.89648454
9/8/2003	219.21	8.454	218.9947234	219.4252766	4.709884617	12.19811538
9/9/2003	220.012	8.6299	219.7967978	220.2272022	4.798868807	12.46093119
9/10/2003	221.04	8.7733	220.8249372	221.2550628	4.8622899	12.6843101
9/11/2003	221.257	8.9157	221.0418535	221.4721465	4.932485218	12.89891478
9/12/2003	222.238	9.0175	222.0230209	222.4529791	4.969636366	13.06536363
9/13/2003	222.806	9.1405	222.5909279	223.0210721	5.038061701	13.2429383
9/14/2003	223.22	9.2326	223.0050768	223.4349232	5.085408179	13.37979182
9/15/2003	223.843	9.3198	223.6280302	224.0579698	5.140996343	13.49860366
9/16/2003	225.375	9.5127	225.1589074	225.5910926	5.316034657	13.70936534
9/17/2003	226.771	9.7935	226.5539839	226.9880161	5.595024086	13.99197591
9/18/2003	227.317	10.045	227.1005653	227.5334347	5.810333543	14.27966646
9/19/2003	228.896	10.256	228.6783581	229.1136419	5.980581892	14.53141811
9/20/2003	229.047	10.41	228.8311482	229.2628518	6.098155847	14.72184415
9/21/2003	230.257	10.538	230.0402052	230.4737948	6.200627523	14.87537248
9/22/2003	230.813	10.648	230.5969259	231.0290741	6.302703692	14.99329631
9/23/2003	231.481	10.762	231.2645283	231.6974717	6.427718053	15.09628195
9/24/2003	232.74	10.886	232.5220551	232.9579449	6.581955391	15.19004461
9/25/2003	233.039	10.997	232.8222605	233.2557395	6.742496504	15.2515035
9/26/2003	233.449	11.095	233.2324913	233.6655087	6.899526248	15.29047375
9/27/2003	234.673	11.205	234.4550183	234.8909817	7.084466054	15.32553395
9/28/2003	235.259	11.308	235.0416339	235.4763661	7.280047667	15.33595233
9/29/2003	235.79	11.428	235.5719633	236.0080367	7.507285779	15.34871422
9/30/2003	235.774	11.489	235.5584356	235.9895644	7.683109828	15.29489017
10/1/2003	236.993	11.515	236.7783095	237.2076905	7.844577681	15.18542232
10/2/2003	237.432	11.471	237.2183929	237.6456071	7.959362205	14.98263779
10/3/2003	238.226	11.392	238.012674	238.439326	7.983070549	14.80092945
10/4/2003	239.484	11.377	239.2691791	239.6988209	8.000907584	14.75309242
10/6/2003	238.917	10.714	238.6974004	239.1365996	7.502582867	13.92541713
10/7/2003	239.531	10.535	239.3171776	239.7448224	7.453636665	13.61636333
10/8/2003	239.484	10.273	239.2691978	239.6988022	7.290920189	13.25507981
10/9/2003	239.784	9.8955	239.5687885	239.9992115	6.992467103	12.7985329
10/10/2003	239.739	9.3822	239.5226392	239.9553608	6.473729612	12.29067039
10/11/2003	240.146	9.0173	239.9312536	240.3607464	6.138689224	11.89591078
10/12/2003	240.344	8.6258	240.1288257	240.5591743	5.765450371	11.48614963
10/13/2003	240.772	8.2931	240.5573841	240.9866159	5.458174957	11.12802504
10/14/2003	241.085	8.1147	240.870972	241.299028	5.32737153	10.90202847
10/15/2003	241.547	8.0836	241.3329252	241.7610748	5.375833393	10.79136661
10/16/2003	243.296	8.1939	243.0808535	243.5111465	5.588674482	10.79912552
10/17/2003	242.215	8.1927	242.0005985	242.4294015	5.676115012	10.70928499
10/18/2003	243.599	8.3052	243.3840581	243.8139419	5.849512723	10.76088728
10/19/2003	243.575	8.3275	243.3606358	243.7893642	5.933423978	10.72157602
10/20/2003	244.045	8.3647	243.8306078	244.2593922	6.016935105	10.71246489
10/21/2003	244.984	8.3218	244.7699346	245.1980654	6.014680584	10.62891942
10/22/2003	245.203	8.2728	244.9888692	245.4171308	6.011384514	10.53421549
10/23/2003	244.945	8.1962	244.7308412	245.1591588	5.976019827	10.41638017
10/24/2003	245.527	8.2698	245.3124866	245.7415134	6.088882762	10.45071724
10/25/2003	246.2	8.3709	245.9853468	246.4146532	6.221760637	10.52003936
10/26/2003	246.238	8.4809	246.0233468	246.4526532	6.351393015	10.61040699
10/27/2003	246.931	8.5471	246.7165052	247.1454948	6.4071	10.6871
10/28/2003	246.249	8.5123	246.0347105	246.4632895	6.451232316	10.57336768
10/29/2003	247.614	8.2457	247.400318	247.827682	6.244800202	10.2465998
10/30/2003	247.67	8.0929	247.456	247.884	6.276618084	9.909181916
10/31/2003	247.895	8.0968	247.6807665	248.1092335	6.671233446	9.522366554
11/1/2003	249.41	8.29	249.41	249.41	8.29	8.29
