date	lon	lat	lowLon	higLon	lowLat	higLat
2/11/2006	190.2	-12.65	190.2	190.2	-12.65	-12.65
2/25/2006	190.276	-8.0645	189.893482	190.658518	-11.56792689	-4.561073106
2/26/2006	190.268	-7.725	189.8992399	190.6367601	-11.2599116	-4.190088403
2/27/2006	190.264	-7.3765	189.8954678	190.6325322	-10.94261834	-3.810381662
2/28/2006	190.323	-7.0192	189.9546143	190.6913857	-10.61397398	-3.424426015
3/1/2006	191.146	-6.6537	190.7777121	191.5142879	-10.26922209	-3.038177908
3/2/2006	190.02	-6.2982	189.6447348	190.3952652	-9.930444485	-2.665955515
3/4/2006	190.916	-5.6467	190.5404098	191.2915902	-9.282521778	-2.010878222
3/5/2006	191.516	-5.3159	191.1475872	191.8844128	-8.937888404	-1.693911596
3/6/2006	192.19	-4.9539	191.8220435	192.5579565	-8.562389989	-1.345410011
3/7/2006	191.261	-4.6044	190.892636	191.629364	-8.18931283	-1.01948717
3/8/2006	191.779	-4.2702	191.4106849	192.1473151	-7.820918237	-0.719481763
3/9/2006	190.892	-3.8847	190.5240054	191.2599946	-7.405722579	-0.363677421
3/10/2006	190.985	-3.4983	190.6169565	191.3530435	-6.984214514	-0.012385486
3/11/2006	191.158	-3.1565	190.789202	191.526798	-6.594464514	0.281464514
3/12/2006	190.957	-2.8032	190.5877846	191.3262154	-6.200080922	0.593680922
3/13/2006	191.177	-2.4538	190.8077954	191.5462046	-5.79499739	0.88739739
3/14/2006	190.828	-2.0703	190.4584706	191.1975294	-5.371390729	1.230790729
3/15/2006	190.518	-1.642	190.1481514	190.8878486	-4.92590012	1.64190012
3/16/2006	188.921	-1.139	188.5510541	189.2909459	-4.433905158	2.155905158
3/17/2006	189.046	-0.64121	188.6757784	189.4162216	-3.930343625	2.647923625
3/18/2006	189.203	-0.14778	188.8327028	189.5732972	-3.414092906	3.118532906
3/19/2006	188.884	0.33896	188.513638	189.254362	-2.887059219	3.564979219
3/20/2006	189.119	0.82599	188.7484599	189.4895401	-2.341406407	3.993386407
3/21/2006	189.097	1.3062	188.7263249	189.4676751	-1.783136498	4.395536498
3/22/2006	188.989	1.6246	188.6163447	189.3616553	-1.413491506	4.662691506
3/23/2006	189.379	1.8608	189.0059209	189.7520791	-1.165352673	4.886952673
3/24/2006	189.681	2.103	189.3078995	190.0541005	-0.888721912	5.094721912
3/25/2006	189.695	2.2558	189.3218298	190.0681702	-0.728760269	5.240360269
3/26/2006	190.011	2.3166	189.6379156	190.3840844	-0.687663637	5.320863637
3/27/2006	190.624	2.3898	190.2508566	190.9971434	-0.61139976	5.39099976
3/28/2006	190.665	2.4105	190.2847264	191.0452736	-0.616313506	5.437313506
3/30/2006	191.612	2.491	191.2316528	191.9923472	-0.519847057	5.501847057
3/31/2006	191.809	2.5606	191.4357869	192.1822131	-0.40857497	5.52977497
4/1/2006	191.699	2.6644	191.3257494	192.0722506	-0.240079299	5.568879299
4/2/2006	191.969	2.7644	191.5957708	192.3422292	-0.050844217	5.579644217
4/3/2006	192.147	2.906	191.7737065	192.5202935	0.161040984	5.650959016
4/4/2006	192.017	3.0941	191.643578	192.390422	0.404118587	5.784081413
4/5/2006	192.045	3.2788	191.6715137	192.4184863	0.674649467	5.882950533
4/6/2006	192.99	3.4644	192.6164709	193.3635291	0.980371015	5.948428985
4/7/2006	192.376	3.7234	192.0023103	192.7496897	1.357221647	6.089578353
4/8/2006	192.003	3.9964	191.6291872	192.3768128	1.794400908	6.198399092
4/9/2006	192.325	4.2805	191.9510428	192.6989572	2.30104553	6.25995447
4/10/2006	192.083	4.5663	191.7089144	192.4570856	2.891868753	6.240731247
4/11/2006	191.838	4.8501	191.4651569	192.2108431	3.625355129	6.074844871
4/12/2006	192.14	5.135	192.14	192.14	5.135	5.135
