date	lon	lat	lowLon	higLon	lowLat	higLat
9/4/2004	201.81	21.29	201.81	201.81	21.29	21.29
9/5/2004	201.495	20.628	200.6104662	202.3795338	19.60355869	21.65244131
9/6/2004	201.286	19.982	200.2729255	202.2990745	18.63998659	21.32401341
9/7/2004	201.301	19.322	200.2544055	202.3475945	17.81805851	20.82594149
9/8/2004	201.252	18.644	200.2015334	202.3024666	17.08361543	20.20438457
9/9/2004	201.189	17.942	200.1509441	202.2270559	16.41921308	19.46478692
9/10/2004	201.192	17.361	200.1518269	202.2321731	15.82754638	18.89445362
9/11/2004	201.223	17.01	200.1786629	202.2673371	15.44915408	18.57084592
9/12/2004	201.237	16.784	200.1894505	202.2845495	15.18323768	18.38476232
9/13/2004	201.196	16.697	200.1448483	202.2471517	15.0366145	18.3573855
9/14/2004	201.295	16.636	200.2365672	202.3534328	14.88210149	18.38989851
9/15/2004	201.302	16.564	200.2491752	202.3548248	14.78447197	18.34352803
9/16/2004	201.19	16.508	200.1317184	202.2482816	14.64393992	18.37206008
9/17/2004	201.087	16.446	200.0355248	202.1384752	14.55402748	18.33797252
9/18/2004	201.232	16.467	200.1710005	202.2929995	14.46470132	18.46929868
9/19/2004	201.304	16.5	200.239782	202.368218	14.43273127	18.56726873
9/20/2004	201.281	16.54	200.2158803	202.3461197	14.4488759	18.6311241
9/21/2004	201.259	16.585	200.1941995	202.3238005	14.50971689	18.66028311
9/22/2004	201.109	16.632	200.0460983	202.1719017	14.61328754	18.65071246
9/23/2004	201.001	16.683	199.9441935	202.0578065	14.7653869	18.6006131
9/24/2004	200.88	16.71	199.8169854	201.9430146	14.75947187	18.66052813
9/25/2004	200.828	16.735	199.7651359	201.8908641	14.8009059	18.6690941
9/26/2004	200.705	16.755	199.6481556	201.7618444	14.88784173	18.62215827
9/27/2004	200.176	16.744	199.112722	201.239278	14.82103354	18.66696646
9/28/2004	199.35	16.729	198.286534	200.413466	14.80116183	18.65683817
9/29/2004	200.156	16.775	199.0990232	201.2129768	14.89253353	18.65746647
9/30/2004	200.592	16.93	199.5270493	201.6569507	14.99259968	18.86740032
10/1/2004	200.749	17.087	199.6810112	201.8169888	15.14316873	19.03083127
10/2/2004	200.855	17.227	199.7865806	201.9234194	15.32431768	19.12968232
10/3/2004	200.93	17.38	199.8631917	201.9968083	15.56907758	19.19092242
10/4/2004	200.944	17.554	199.8840566	202.0039434	15.89404819	19.21395181
10/5/2004	201.055	17.663	199.9968885	202.1131115	16.08074844	19.24525156
10/6/2004	201.166	17.808	200.1062642	202.2257358	16.24133475	19.37466525
10/7/2004	201.229	18.003	200.1594393	202.2985607	16.39281989	19.61318011
10/8/2004	201.147	18.202	200.0731471	202.2208529	16.63251601	19.77148399
10/9/2004	201.034	18.406	199.9570413	202.1109587	16.96843261	19.84356739
10/10/2004	200.908	18.583	199.8169638	201.9990362	17.17317732	19.99282268
10/11/2004	200.783	18.691	199.6504807	201.9155193	17.20908232	20.17291768
10/13/2004	201.124	19.208	199.9842983	202.2637017	17.36265992	21.05334008
10/14/2004	201.316	19.442	200.2170005	202.4149995	17.50155675	21.38244325
10/15/2004	201.489	19.687	200.4029613	202.5750387	17.69060325	21.68339675
10/16/2004	201.675	19.92	200.5927061	202.7572939	17.90138661	21.93861339
10/17/2004	201.869	20.148	200.7872791	202.9507209	18.13822389	22.15777611
10/18/2004	201.953	20.408	200.8705029	203.0354971	18.43781219	22.37818781
10/19/2004	202.008	20.69	200.9251519	203.0908481	18.79212751	22.58787249
10/20/2004	202.064	21.004	200.9833891	203.1446109	19.21651014	22.79148986
10/21/2004	202.112	21.301	201.0430566	203.1809434	19.67266343	22.92933657
10/22/2004	202.3	21.626	201.2699903	203.3300097	20.22777255	23.02422745
10/23/2004	202.498	21.967	201.6024331	203.3935669	20.92671158	23.00728842
10/24/2004	202.86	22.31	202.86	202.86	22.31	22.31
