date	lon	lat	lowLon	higLon	lowLat	higLat
8/7/2003	204.003	19.539	204.003	204.003	19.539	19.539
8/12/2003	204.373	18.806	197.6576445	211.0883555	15.27794104	22.33405896
8/13/2003	204.483	18.91	197.1910867	211.7749133	14.93025126	22.88974874
8/14/2003	204.448	18.965	196.6372382	212.2587618	15.03990128	22.89009872
8/26/2003	203.017	12.978	193.0116015	213.0223985	9.272652513	16.68334749
8/27/2003	202.771	11.403	192.6295997	212.9124003	7.809895493	14.99610451
8/29/2003	202.472	9.3598	191.9762866	212.9677134	5.640714091	13.07888591
8/30/2003	202.309	8.0197	191.610402	213.007598	4.012955686	12.02644431
9/10/2003	201.582	-2.1802	188.9268825	214.2371175	-8.190391345	3.829991345
10/2/2003	200.425	-6.0637	186.7399717	214.1100283	-15.09719323	2.969793234
10/13/2003	199.051	-5.2098	186.0302473	212.0717527	-15.76100846	5.341408462
10/18/2003	199.265	-5.0245	186.6105146	211.9194854	-15.17437685	5.125376847
10/21/2003	199.299	-4.682	186.7752625	211.8227375	-14.70876418	5.344764184
10/22/2003	199.297	-4.8599	186.7509249	211.8430751	-14.9075863	5.187786301
11/4/2003	198.755	-6.3852	186.1370762	211.3729238	-15.54576767	2.775367668
11/14/2003	197.848	-6.5969	186.0924907	209.6035093	-12.95897513	-0.234824867
11/15/2003	198.329	-6.4388	186.6763608	209.9816392	-12.50740775	-0.370192252
11/18/2003	199.609	-5.2376	188.1433993	211.0746007	-10.8154849	0.340284904
11/20/2003	200.342	-4.4674	188.9316538	211.7523462	-9.814025104	0.879225104
11/21/2003	200.731	-5.0093	189.2800612	212.1819388	-10.45275479	0.434154785
11/27/2003	202.792	-5.3029	191.0792719	214.5047281	-11.44091271	0.835112708
12/12/2003	207.756	2.4588	197.2778322	218.2341678	-3.138020526	8.055620526
12/27/2003	212.89	6.55	212.89	212.89	6.55	6.55
