date	lon	lat	lowLon	higLon	lowLat	higLat
7/23/2003	203.984	19.49	203.984	203.984	19.49	19.49
7/25/2003	203.045	19.939	202.6617403	203.4282597	18.56491121	21.31308879
7/26/2003	204.025	19.751	203.6386012	204.4113988	18.10004876	21.40195124
7/30/2003	205.472	19.189	205.0769962	205.8670038	17.05395902	21.32404098
8/1/2003	204.669	19.019	204.2764901	205.0615099	16.88349069	21.15450931
8/4/2003	206.217	18.509	205.8341162	206.5998838	16.2450212	20.7729788
8/5/2003	206.532	18.4	206.1510801	206.9129199	16.02016807	20.77983193
8/7/2003	206.342	18.226	205.9494799	206.7345201	15.6927807	20.7592193
8/10/2003	207.024	18.269	206.638311	207.409689	15.28631664	21.25168336
8/11/2003	207.075	18.291	206.6850051	207.4649949	15.18777587	21.39422413
8/19/2003	209.326	18.347	208.9341939	209.7178061	14.64035731	22.05364269
8/20/2003	209.385	18.364	209.010861	209.759139	14.61545362	22.11254638
8/21/2003	209.71	18.366	209.3360321	210.0839679	14.58372555	22.14827445
8/22/2003	209.881	18.373	209.4986337	210.2633663	14.5633806	22.1826194
8/24/2003	210.636	18.364	210.2535448	211.0184552	14.51921132	22.20878868
8/25/2003	210.322	18.385	209.948016	210.695984	14.53158593	22.23841407
8/26/2003	210.862	18.372	210.4748773	211.2491227	14.51676979	22.22723021
8/30/2003	212.069	18.348	211.6813146	212.4566854	14.54684228	22.14915772
8/31/2003	213.147	18.313	212.7640901	213.5299099	14.5407858	22.0852142
9/2/2003	213.459	18.29	213.0684209	213.8495791	14.5961673	21.9838327
9/4/2003	214.133	18.254	213.751634	214.514366	14.66735812	21.84064188
9/5/2003	215.002	18.221	214.629055	215.374945	14.69923908	21.74276092
9/6/2003	214.417	18.213	214.044914	214.789086	14.76411612	21.66188388
9/7/2003	215.247	18.184	214.8746614	215.6193386	14.81704292	21.55095708
9/8/2003	215.593	18.161	215.2209409	215.9650591	14.88490476	21.43709524
9/9/2003	216.187	18.132	215.8151506	216.5588494	14.95703543	21.30696457
9/10/2003	216.194	18.106	215.8226727	216.5653273	15.04325613	21.16874387
9/11/2003	216.702	18.074	216.3308019	217.0731981	15.13604153	21.01195847
9/12/2003	217.427	18.039	217.0559636	217.7980364	15.24000018	20.83799982
9/13/2003	217.9	18.001	217.5295138	218.2704862	15.35729048	20.64470952
9/14/2003	217.601	17.962	217.2309568	217.9710432	15.49307311	20.43092689
9/15/2003	217.471	17.92	217.0928942	217.8491058	15.64993392	20.19006608
9/17/2003	217.648	18.402	217.2517173	218.0442827	16.26883334	20.53516666
9/19/2003	217.727	18.579	217.3435212	218.1104788	16.51715616	20.64084384
9/20/2003	217.815	18.646	217.4402894	218.1897106	16.67853463	20.61346537
9/21/2003	218.084	18.759	217.7006881	218.4673119	16.75919001	20.75880999
9/23/2003	218.717	18.98	218.3331511	219.1008489	17.05219296	20.90780704
9/24/2003	219.785	19.086	219.4094471	220.1605529	17.2664616	20.9055384
9/25/2003	219.642	19.218	219.2535003	220.0304997	17.39524385	21.04075615
9/29/2003	221.347	19.587	220.9447414	221.7492586	17.56077198	21.61322802
10/2/2003	222.248	19.851	221.86065	222.63535	18.15409694	21.54790306
10/3/2003	222.245	19.968	221.8696015	222.6203985	18.33876705	21.59723295
10/4/2003	222.566	20.14	222.1821094	222.9498906	18.48549101	21.79450899
10/6/2003	222.967	20.469	222.5826668	223.3513332	18.62710967	22.31089033
10/7/2003	224.029	20.655	223.6526863	224.4053137	18.80990922	22.50009078
10/8/2003	223.866	20.655	223.4917755	224.2402245	18.65320081	22.65679919
10/9/2003	223.358	20.64	222.9838129	223.7321871	18.52623559	22.75376441
10/10/2003	223.997	20.665	223.6224496	224.3715504	18.47721573	22.85278427
10/11/2003	223.968	20.665	223.5789396	224.3570604	18.43816368	22.89183632
10/17/2003	224.366	20.67	223.9677488	224.7642512	18.94306051	22.39693949
10/19/2003	224.6	20.406	224.2194425	224.9805575	18.77261089	22.03938911
10/20/2003	224.84	20.277	224.4682205	225.2117795	18.81057578	21.74342422
10/21/2003	225.154	20.233	224.7805887	225.5274113	18.81690678	21.64909322
10/22/2003	226.328	20.122	225.9469068	226.7090932	18.66754478	21.57645522
10/24/2003	226.693	20.252	226.3097299	227.0762701	18.58709159	21.91690841
10/25/2003	227.221	20.331	226.8307847	227.6112153	18.68399059	21.97800941
11/1/2003	229.291	20.207	228.9011282	229.6808718	18.44908078	21.96491922
11/2/2003	229.818	20.2	229.4361047	230.1998953	18.64241212	21.75758788
11/4/2003	229.787	19.388	229.4094924	230.1645076	17.88167998	20.89432002
11/5/2003	229.939	18.992	229.5704352	230.3075648	17.66393374	20.32006626
11/6/2003	230.39	18.743	230.0184034	230.7615966	17.44195427	20.04404573
11/7/2003	230.75	18.655	230.3770174	231.1229826	17.29022896	20.01977104
11/8/2003	231.875	18.679	231.4928063	232.2571937	17.1441645	20.2138355
11/10/2003	231.2	18.519	230.8185187	231.5814813	16.93417193	20.10382807
11/11/2003	230.588	18.25	230.1999845	230.9760155	16.48676434	20.01323566
11/20/2003	232.15	16.33	232.15	232.15	16.33	16.33
