date	lon	lat	lowLon	higLon	lowLat	higLat
7/6/2003	203.094	19.342	203.094	203.094	19.342	19.342
7/7/2003	203.477	19.445	201.1047437	205.8492563	16.90555124	21.98444876
7/8/2003	203.942	19.527	201.0606809	206.8233191	16.18137599	22.87262401
7/9/2003	204.544	19.584	201.419516	207.668484	15.80850003	23.35949997
7/10/2003	204.971	19.643	201.6590217	208.2829783	15.68673914	23.59926086
7/12/2003	205.909	19.728	202.4858436	209.3321564	16.05795913	23.39804087
7/13/2003	206.499	19.759	203.0469861	209.9510139	15.43127542	24.08672458
7/14/2003	207.39	19.571	203.7654173	211.0145827	14.72798441	24.41401559
7/18/2003	212.404	18.601	208.6570012	216.1509988	12.55719325	24.64480675
7/19/2003	214.516	18.289	210.8094113	218.2225887	12.07237712	24.50562288
7/22/2003	211.3	18.055	207.690845	214.909155	11.63191663	24.47808337
7/23/2003	210.319	17.883	206.7879378	213.8500622	11.43288372	24.33311628
7/24/2003	209.738	17.679	206.0827572	213.3932428	11.18592677	24.17207323
7/28/2003	208.429	16.808	204.692317	212.165683	10.33590606	23.28009394
7/29/2003	208.022	16.636	204.3221081	211.7218919	10.1964348	23.0755652
8/1/2003	208.248	16.332	204.6193915	211.8766085	9.995123798	22.6688762
8/2/2003	208.298	16.218	204.7186146	211.8773854	10.01680657	22.41919343
8/4/2003	208.673	15.837	205.0531657	212.2928343	9.840100801	21.8338992
8/6/2003	209.11	15.454	205.568249	212.651751	9.654	21.254
8/7/2003	209.518	15.404	205.9547992	213.0812008	9.668287315	21.13971268
8/9/2003	210.304	15.333	206.5703691	214.0376309	9.659940861	21.00605914
8/12/2003	212.186	15.786	208.5638459	215.8081541	10.30472278	21.26727722
8/13/2003	212.621	16.254	209.0702818	216.1717182	10.82946315	21.67853685
8/14/2003	212.718	16.364	209.0663155	216.3696845	10.91272492	21.81527508
8/16/2003	213.294	16.575	209.219543	217.368457	10.96447418	22.18552582
8/24/2003	215.014	17.919	211.2351642	218.7928358	13.01015085	22.82784915
8/25/2003	215.155	18.158	211.6809822	218.6290178	13.50749465	22.80850535
8/26/2003	215.382	17.907	212.0768525	218.6871475	13.4420252	22.3719748
8/27/2003	215.789	17.319	212.5717341	219.0062659	12.98702585	21.65097415
8/28/2003	216.469	17.113	213.2807717	219.6572283	12.87701133	21.34898867
8/29/2003	217.041	16.949	213.8654685	220.2165315	12.78333079	21.11466921
8/30/2003	217.697	16.838	214.5267003	220.8672997	12.72519074	20.95080926
8/31/2003	218.177	16.61	215.0120671	221.3419329	12.53804715	20.68195285
9/1/2003	218.696	16.396	215.532837	221.859163	12.35679216	20.43520784
9/2/2003	219.139	16.418	215.971351	222.306649	12.40591825	20.43008175
9/3/2003	219.687	16.756	216.5109647	222.8630353	12.76711544	20.74488456
9/4/2003	220.263	16.987	217.0862721	223.4397279	13.01852422	20.95547578
9/5/2003	220.751	16.61	217.5879003	223.9140997	12.6597595	20.5602405
9/6/2003	221.323	16.142	218.1688282	224.4771718	12.20824861	20.07575139
9/7/2003	221.717	15.913	218.5628916	224.8711084	11.99427572	19.83172428
9/8/2003	222.323	15.833	219.1674969	225.4785031	11.92787516	19.73812484
9/9/2003	223.007	15.185	219.8624174	226.1515826	11.29192923	19.07807077
9/10/2003	223.27	15.047	220.121413	226.418587	11.16421749	18.92978251
9/11/2003	223.635	14.721	220.4881285	226.7818715	10.84605484	18.59594516
9/12/2003	224.043	14.42	220.8958108	227.1901892	10.54954783	18.29045217
9/13/2003	224.541	14.098	221.3913334	227.6906666	10.22697946	17.96902054
9/14/2003	225.034	13.461	221.8805257	228.1874743	9.581773273	17.34022673
9/15/2003	225.534	12.65	222.3614301	228.7065699	8.750307704	16.5496923
9/16/2003	226.054	11.429	222.8321993	229.2758007	7.489456879	15.36854312
9/17/2003	226.525	10.34	223.1776428	229.8723572	6.329613485	14.35038652
9/19/2003	227.315	9.0437	223.7441178	230.8858822	4.986114511	13.10128549
9/24/2003	229.59	9.24	229.59	229.59	9.24	9.24
