date	lon	lat	lowLon	higLon	lowLat	higLat
7/14/2003	203.9	19.783	203.9	203.9	19.783	19.783
7/16/2003	204.163	19.473	202.7549517	205.5710483	17.40941089	21.53658911
7/17/2003	204.017	19.511	202.5361759	205.4978241	17.10126972	21.92073028
7/20/2003	207.972	20.159	206.4892053	209.4547947	17.36364671	22.95435329
7/21/2003	206.099	20.078	204.7132583	207.4847417	17.25906403	22.89693597
7/22/2003	205.341	19.968	203.9044625	206.7775375	17.08328164	22.85271836
7/24/2003	204.113	19.658	202.6573352	205.5686648	16.64642234	22.66957766
7/25/2003	202.805	19.445	201.2956293	204.3143707	16.35313972	22.53686028
7/29/2003	205.474	20.101	203.7995329	207.1484671	16.87027253	23.33172747
8/1/2003	206.053	20.565	204.5448488	207.5611512	17.61210312	23.51789688
8/2/2003	205.639	20.824	204.1639949	207.1140051	18.0184341	23.6295659
8/4/2003	205.08	21.39	203.528794	206.631206	18.66009158	24.11990842
8/6/2003	205.008	21.892	203.4575678	206.5584322	19.18844678	24.59555322
8/8/2003	205.401	22.441	203.9419181	206.8600819	19.72011779	25.16188221
8/9/2003	205.414	22.665	204.0144143	206.8135857	19.86292934	25.46707066
8/10/2003	205.283	22.816	203.8207415	206.7452585	19.94065654	25.69134346
8/12/2003	205.545	22.965	203.9496192	207.1403808	20.06031413	25.86968587
8/15/2003	206.029	22.986	204.3542224	207.7037776	19.90509104	26.06690896
8/19/2003	205.845	22.679	204.2300697	207.4599303	19.46988797	25.88811203
8/21/2003	206.04	22.303	204.5990975	207.4809025	19.35064501	25.25535499
8/22/2003	205.984	22.041	204.6165206	207.3514794	19.10065988	24.98134012
8/23/2003	206.14	21.73	204.7878018	207.4921982	18.82717379	24.63282621
8/24/2003	206.31	21.298	204.9587783	207.6612217	18.28562552	24.31037448
8/25/2003	206.245	21.263	204.8826931	207.6073069	18.163	24.363
8/26/2003	206.164	21.109	204.7836522	207.5443478	17.93693443	24.28106557
8/27/2003	205.994	20.964	204.4820212	207.5059788	17.72795303	24.20004697
9/1/2003	206.801	21.533	205.1017766	208.5002234	17.68769117	25.37830883
9/4/2003	207.053	21.701	205.5443582	208.5616418	17.92354054	25.47845946
9/5/2003	207.547	21.683	206.0745463	209.0194537	17.96854176	25.39745824
9/7/2003	208.84	21.744	207.2227431	210.4572569	17.85134024	25.63665976
9/11/2003	210.071	21.692	208.5472152	211.5947848	17.81102074	25.57297926
9/12/2003	210.364	21.669	208.8894017	211.8385983	17.86736877	25.47063123
9/14/2003	210.85	21.48	209.221295	212.478705	17.56071435	25.39928565
9/19/2003	212.821	21.262	211.1991369	214.4428631	17.75629037	24.76770963
9/21/2003	212.319	20.891	210.8668843	213.7711157	17.4858862	24.2961138
9/22/2003	212.546	20.703	211.1080988	213.9839012	17.43809571	23.96790429
9/24/2003	213.833	20.247	212.4107623	215.2552377	17.01912144	23.47487856
9/25/2003	214.296	20.075	212.9310092	215.6609908	16.75198932	23.39801068
9/26/2003	214.579	19.925	213.2029913	215.9550087	16.57042104	23.27957896
9/27/2003	216.623	19.715	215.1047247	218.1412753	16.11222329	23.31777671
10/3/2003	219.872	18.219	218.3509346	221.3930654	14.16846917	22.26953083
10/4/2003	220.144	17.912	218.7039167	221.5840833	13.92973934	21.89426066
10/6/2003	221.537	17.291	220.1265816	222.9474184	13.55212316	21.02987684
10/7/2003	222.25	16.988	220.888589	223.611411	13.43497312	20.54102688
10/8/2003	223.115	16.696	221.6487804	224.5812196	13.37666272	20.01533728
10/12/2003	224.333	16.11	222.8391727	225.8268273	12.83134174	19.38865826
10/13/2003	224.519	15.771	223.0875113	225.9504887	12.68451332	18.85748668
10/15/2003	224.77	15.04	223.3596667	226.1803333	11.76213484	18.31786516
10/16/2003	224.822	14.548	223.478914	226.165086	11.28015667	17.81584333
10/17/2003	225.126	14.048	223.774068	226.477932	10.84768752	17.24831248
10/18/2003	225.433	13.36	223.9516763	226.9143237	10.289886	16.430114
10/24/2003	227.54	10.331	226.0553182	229.0246818	7.110565247	13.55143475
10/25/2003	227.61	10.029	226.257861	228.962139	6.773973118	13.28402688
10/26/2003	228.1	9.8063	226.7694362	229.4305638	6.472053458	13.14054654
10/27/2003	228.801	9.5589	227.473009	230.128991	6.172338322	12.94546168
10/28/2003	229.8	9.2473	228.4621958	231.1378042	5.827475443	12.66712456
10/29/2003	230.714	9.1199	229.3039645	232.1240355	5.61601644	12.62378356
10/31/2003	232.671	9.0786	231.1645074	234.1774926	5.442228182	12.71497182
11/2/2003	233.329	9.0024	231.821313	234.836687	5.334539588	12.67026041
11/4/2003	234.524	8.4365	233.0926789	235.9553211	4.806844369	12.06615563
11/5/2003	235.117	8.1906	233.6511351	236.5828649	4.581888319	11.79931168
11/8/2003	236.759	7.2994	235.1038505	238.4141495	3.860795632	10.73800437
11/14/2003	238.42	5.13	238.42	238.42	5.13	5.13
