date	lon	lat	lowLon	higLon	lowLat	higLat
6/29/2003	204	19.477	204	204	19.477	19.477
6/30/2003	204.072	19.674	203.2299074	204.9140926	18.99505965	20.35294035
7/1/2003	204.123	19.833	202.9921065	205.2538935	19.01370762	20.65229238
7/2/2003	204.135	19.928	202.804346	205.465654	19.04206547	20.81393453
7/3/2003	204.247	20.184	202.7589409	205.7350591	19.26486998	21.10313002
7/4/2003	204.38	20.475	202.7693852	205.9906148	19.53039426	21.41960574
7/5/2003	204.597	20.913	202.889171	206.304829	19.9498593	21.8761407
7/6/2003	204.643	21.049	202.8614164	206.4245836	20.0800418	22.0179582
7/7/2003	204.689	21.184	202.8524271	206.5255729	20.20993635	22.15806365
7/8/2003	204.573	21.058	202.6992658	206.4467342	20.08481965	22.03118035
7/9/2003	204.601	21.18	202.6998214	206.5021786	20.21403934	22.14596066
7/10/2003	204.459	20.986	202.5368866	206.3811134	20.04755448	21.92444552
7/11/2003	204.482	21.127	202.5647415	206.3992585	20.20153795	22.05246205
7/12/2003	204.428	21.082	202.5404831	206.3155169	20.17284655	21.99115345
7/13/2003	204.18	20.601	202.3474062	206.0125938	19.70838586	21.49361414
7/14/2003	204.094	20.435	202.3354665	205.8525335	19.54775708	21.32224292
7/15/2003	204.138	20.569	202.4757485	205.8002515	19.68997782	21.44802218
7/16/2003	204.038	20.41	202.5038292	205.5721708	19.54932585	21.27067415
7/17/2003	203.849	20.073	202.4809795	205.2170205	19.21026018	20.93573982
7/18/2003	203.678	19.769	202.5001545	204.8558455	18.86321857	20.67478143
7/19/2003	203.508	19.464	202.6348448	204.3811552	18.70734949	20.22065051
7/20/2003	203.34	19.16	203.34	203.34	19.16	19.16
